source_id,shop_name,manager_name,raw_latitude,raw_longitude,reason
83147,خواربار صیادی = شیب آب 11,مر ضیه صیادی,,,null
83148,سوپر مارکت 911,حمیده سارانی,,,null
83149,سوپر مارکتمهدی حج اله 11,سمیه میرشکاری,,,null
83150,سو پر م ما رکت رضائی = شیب آب 11,منصور رضائی,,,null
83151,خواربار فروشی 211,جواد سرگزی,,,null
83152,سوپر مارکت 711,اسماعیل مرادی,,,null
83153,مواد غذایی خسروی = شیب آب 11,مهناز خسروی,,,null
83154,مده فروشی سارانی 11,احمد سارانی جامه خوب,,,null
83155,سوپر مارکت 1011,جمشید روان پرور,,,null
83156,خواربار فروشی 311,زهرا ناظریان,,,null
83157,خواربار رخشا نی 11,عبدالرحیم رخشانی,,,null
83158,سوپر مارکت 1111,ناهید میری کمک,,,null
83159,خوارو بار حق شناس 11,محمد حسن حق شناس,,,null
83160,سوپر مارکت 1211,زهرا گلوی,,,null
83161,خواربار 111,حمیده عباسی,,,null
83162,خواربار فروشی 411,نسرین بلوچ,,,null
83163,سمپر مارکت سید 11,اسماعیل جعفری,,,null
83164,سوپر مارکت 1311,علیرضا سراوانی,,,null
83165,سوپر مارکت 1411,زهرا جهانی,,,null
83166,سوپر مارکت امیر مهدی 11,محمد مقدم ناروئی,,,null
83167,سوپر مارکت شقایق 11,محمد حسین دوستی نوری,,,null
83168,سوپر مارکت 811,مهدی کول,,,null
83169,سوپر مارکت 1511,نادر جهانتیغ,,,null
83170,مواد غذایی طباطبا ئی= شیب آب 11,سید علی طباطبا ئی,,,null
83171,عمده فروشی 211,محمود خواجه,,,null
83172,سوپر مارکت 11,محمود کیخا صابر,,,null
83173,خواربار گرگیچ = شیب آب 11,خان بی بی چشم آغل گرگیچ,,,null
83175,خواربار پشت آب 11,مجتبی منصوری,,,null
83176,عاملیت فروششاهرودی 11,گل حسین فدوی شاهرودی,,,null
83177,خواربار فروشی اسفرتهان 11,حکیمه اسفرتهان,,,null
83178,سوپر مارکت بومدی 11,مریم بومدی,,,null
83179,سوپر مارکت شیخی 11,جابر شیخی,,,null
83180,زایل خواربار سالاری 11,عباسعلی سالاری,,,null
83181,عمده فروشی 311,صمد ساسولی,,,null
83182,زابل سوپر مارکت سعادتی 11,محمد علی سعادتی,,,null
83183,خواربار شاهرودی 11,علی جهانی شاهرودی,,,null
83184,سوپر میر,مجتبی میر,,,null
83185,زابل سوپر مارکت صید علی 11,احمد صید علی,,,null
83186,زابل سوپر مارکت دربابی 11,ناصر دربابی,,,null
83187,شیب آب سوپر مارکت براهوئی 11,نوراحمد براهوئی,,,null
83188,زابل سوپر مارکت ارباب 11,مجید ارباب,,,null
83189,شیب آب سوپر مارکت 11,محمد امیر شهرکی,,,null
83190,زابل سوپر مارکت کاظمی 11,رضا کاظمی بالاخانه,,,null
83191,خواربار فروشی لاشاری زاده11,عبدالحمید لاشاری زاده,,,null
83192,خواربار فروشی ریسی11,محمد بخش ریسی,,,null
83193,سوپر مارکت نوید11,جابر ریسی,,,null
83194,خواربار و مواد غذایی ریسی11,عبدالکریم ریسی,,,null
83195,خواربار فروشی درزاده61,مریم درزاده,,,null
83196,خواربار فروشی نصرتی41,مسعود نصرتی,,,null
83197,مواد غذایی رضاییان11,رسول بخش رضاییان,,,null
83198,خواربار فروشی لشکری21,ماه خاتون لشکری,,,null
83199,خواربار فروشی رئیسی141,عبدالناصر ریسی,,,null
83200,مواد غذایی نصرتی11,لوار نصرتی,,,null
83201,خواربار فروشی باشنده21,گل بی بی باشنده,,,null
83202,خواربار فروشی رئیسی151,علم رئیسی,,,null
83203,اغذیه فروشی بلوچ11,محمد بلوچ,,,null
83204,خواربار فروشی بلیده71,همینه درزاده,,,null
83205,خواربار فروشی دامنی11,کپوت دامنی,,,null
83206,خواربار فروشی بلیده111,عبدالرحمن بلیده,,,null
83207,مواد غذایی و لبنی میرلاشاری11,برکت میرلاشاری,,,null
83208,مواد غذایی غلامی11,ناز بی بی غلامی,,,null
83209,خواربار فروشی بلوچ51,محمد بلوچ,,,null
83210,مواد غذایی لاشاری11,قاسم لاشاری,,,null
83211,مواد غذایی توحید11,محمد یوسف رئیسی,,,null
83212,مواد غذایی بلوچ11,غمشود بلوچ,,,null
83213,فروشگاه مواد غذایی برادران گردهانی11,خدابخش نصیری شاد,,,null
83214,فروش کالای کوپنی کدخدا11,عیسی کدخدا,,,null
83215,مواد غذایی محمدی11,نواب محمدی,,,null
83216,مواد غذایی پرورش11,محسن پرورش,,,null
83217,مواد غذایی گلستان11,یحیی کدخدایی,,,null
83219,کبابی بلوچزهی11,فرشاد بلوچزهی,,,null
83220,خواربار فروشی ساداتی11,جلال ساداتی,,,null
83221,خواربار فروشی بلوچ111,پیر محمد بلوچ,,,null
83222,خواربار فروشی جمال ناصر11,جمال ناصر ریسی,,,null
83223,اغذیه فروشی رضا11,رضا اربابی,,,null
83224,مواد غذایی مکران11,مهمد بلوچی,,,null
83225,مواد غذایی رئیسی11,رحیم بخش ریسی,,,null
83226,خواربار فروشی غلامی21,علی غلامی,,,null
83227,خواربار فروشی بلیده211,رحیم بخش بلیده,,,null
83228,خواربار فروشی رئیسی211,ماخاتون رئیسی,,,null
83229,خواربار فروشی اسلام11,اسلام درزاده,,,null
83230,مواد غذایی درانی11,محمدعمر درانی,,,null
83231,مواد غذایی بلوچزهی11,رسول بخش بلوچ زهی,,,null
83232,اغذیه فروشی کدخدائی11,دربی بی کدخدائی,,,null
83233,خواربار فروشی سراوانی11,پیرک سراوانی,,,null
83234,خواربار فروشی بلوچی پاک11,رحمان بلوچی پاک,,,null
83235,خواربار فروشی کمالی پور11,گل محمد کمالی پور,,,null
83236,سوپر مارکت نصرتی11,نبی بخش نصرتی,,,null
83237,خواربار فروشی بلوچی31,جمعه بلوچی,,,null
83238,خواربار فروشی ریسی11,محمد شریف,,,null
83239,مواد غذایی رئیسی11,عثمان رئیسی,,,null
83240,مواد غذایی خلیج فارس11,مه ناز غلامی,,,null
83241,خواربار فروشی درزاده211,لال محمد درزاده,,,null
83242,خواربار فروشی جاوشیری21,دادمحمد جاوشیری,,,null
83243,خواربار فروشی بلوچزاده11,عبدالرحمن بلوچزاده,,,null
83244,مواد غذایی عالمی11,نجمه عالمی,,,null
83245,خواربار فروشی درزاده311,محمود درزاده,,,null
83246,خواربار فروشی نصرت کرم11,کنار نصرت کرم,,,null
83247,خواربار فروشی بلیده311,شیرمحمد بلیده,,,null
83248,خوار و بار فروشی نصرتی11,لال بخش نصرتی,,,null
83249,مواد غذایی دو برادران11,جلیل احمد پرورش اسپکه,,,null
83250,خواربار فروشی درزاده411,سعید محمد درزاده,,,null
83251,خواربار فروشی عبدالواحد اربابی11,عبدالواحد اربابی,,,null
83252,مواد غذایی باور11,مراد باور,,,null
83253,خواربار فروشی بلوچی111,داداله بلوچی,,,null
83254,خواربار فروشی رئیسی311,فقیر محمد رئیسی,,,null
83255,اغذیه فروشی نسفران11,خالد کدخدائی,,,null
83256,مواد غذایی محمد رشید ریسی11,محمد رشید ریسی,,,null
83257,خواربار فروشی چوت آبادی11,غلام محمد چوت آبادی,,,null
83258,خواربار فروشی رئیسی411,مردابخش رئیسی,,,null
83259,خواربار فروشی رئیسی511,در بی بی رئیسی,,,null
83260,خواربار فروشی گردهانی جوان11,کریم بخش گردهانی جوان,,,null
83261,خواربار فروشی باشنده111,غلام محمد باشنده,,,null
83262,خواربار فروشی نصرتی111,حسن نصرتی,,,null
83263,خواربار فروشی الیاس درانی11,الیاس درانی,,,null
83264,مواد غذایی درزاده31,اسماعیل درزاده,,,null
83265,خواربار فروشی رئیسی611,شهمیر رئیسی,,,null
83266,مواد غذایی پور بهرامیان11,حبیب اله پور بهرامیان,,,null
83267,خواربار فروشی درزاده511,عبدالرسوال درزاده,,,null
83268,خواربار فروشی بلوچی فرد11,حوری بلوچی فرد,,,null
83269,مواد غذایی لشکری11,احمد لشکری,,,null
83270,مواد غذایی بلوچی21,اسحق بلوچی,,,null
83271,خواربار فروشی نصرتی211,ناز خاتون نصرتی,,,null
83272,مواد غذایی بلوچی111,سوالی بلوچی,,,null
83273,خواربار فروشی حیدری11,مبارک حیدری,,,null
83274,خواربار فروشی سهراب11,سهراب رئیسی,,,null
83275,خواربار فروشی دهقان11,اسماعیل دهقان,,,null
83276,خواربار فروشی مرادزهی11,احمد مراد زهی,,,null
83277,خواربار فروشی رئیسی711,گل محمد رئیسی,,,null
83278,خواربار فروشی رئیسی811,شیر محمد رئیسی,,,null
83279,مواد غذایی بارانی11,محمد بارانی,,,null
83280,مواد غذایی حکمت یار11,سئوالی حکمت یار,,,null
83281,مواد غذایی درزاده111,نورمحمد درزاده,,,null
83282,خواربار فروشی بالاور11,ماه نور بالاور,,,null
83283,خواربار فروشی رئیسی911,مسافر رئیسی,,,null
83284,سوپر پروتئین شهروند11,ادهم رئیسی,,,null
83285,خواربار فروشی رئیسی1011,شیر محمد رئیسی,,,null
83286,مواد غذایی سلیمانی11,عبدالمجید سلیمانی,,,null
83287,خواربار و مواد غذایی شاه مرادی11,حمید شاه مرادی,,,null
83288,مواد غذایی شهسوار اربابی11,شهسوار اربابی,,,null
83290,خواربار فروشی مالداری11,عبدالکریم مالداری,,,null
83291,خواربار فروشی رخشا11,سعید اله رخشا,,,null
83292,مواد غذایی و لبنی هوتی11,محمد اکبر هوتی,,,null
83293,خواربار فروشی صالحی11,ابراهیم صالحی,,,null
83294,خواربار فروشی چاکری11,حوا چاکری,,,null
83295,خواربار فروشی سردارزهی11,رضا سردارزهی,,,null
83296,خواربار فروشی سهویی11,عزت سهوئی,,,null
83297,خواربار فروشی بلوچی211,کریم بخش بلوچی,,,null
83298,خواربار فروشی محمدی21,مصطفی محمدی,,,null
83299,خواربار فروشی کدخدا11,ریاض کدخدا,,,null
83300,خواربار فروشی دلوش زهی11,محمد اسلم دلوش زهی,,,null
83301,خواربار فروشی درزاد11,محمد درزاده,,,null
83302,مواد غذایی عدالت11,سعید درزاده,,,null
83303,خواربار فروشی بلیده411,احمد بلیده,,,null
83304,خواربار فروشی بلیده511,حسین بلیده,,,null
83305,خواربار فروشی بلیده611,عبدالصمد بلیده,,,null
83306,خواربار فروشی لشکری111,مرادبخش لشکری,,,null
83307,خوارابار فروشی بلوچزهی11,شه بخش بلوچزهی,,,null
83308,خواربار فروشی رحیمی11,کریم بخش رحیمی,,,null
83309,خواربار فروشی جمیل احمد11,جمیل احمد درزاده,,,null
83310,خواربار فروشی نارویی11,راج بی بی ناروئی,,,null
83311,خواربار فروشی سبیل رئیسی11,سبیل ریسی,,,null
83312,خواربار فروشی ملک محمد نصرتی11,ملک محمد نصرتی,,,null
83313,مواد غذایی صلاح زهی11,دین محمد صلاح زهی اصل,,,null
